"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] MovieTitleJaccard record1Value","[0] MovieTitleJaccard record2Value","[0] MovieTitleJaccard record1PreprocessedValue","[0] MovieTitleJaccard record2PreprocessedValue","[0] MovieTitleJaccard similarity","[0] MovieTitleJaccard postproccesedSimilarity","[1] MovieDirectorJaccard record1Value","[1] MovieDirectorJaccard record2Value","[1] MovieDirectorJaccard record1PreprocessedValue","[1] MovieDirectorJaccard record2PreprocessedValue","[1] MovieDirectorJaccard similarity","[1] MovieDirectorJaccard postproccesedSimilarity","[2] MovieProducerJaccard record1Value","[2] MovieProducerJaccard record2Value","[2] MovieProducerJaccard record1PreprocessedValue","[2] MovieProducerJaccard record2PreprocessedValue","[2] MovieProducerJaccard similarity","[2] MovieProducerJaccard postproccesedSimilarity"
"LinearCombinationMatchingRule","dbpedia_id_1116","HM_id_2457","0.26666666666666666",,"The Favourite","The Family","The Favourite","The Family","0.3333333333333333","0.3333333333333333","Yorgos Lanthimos","Luc Besson","Yorgos Lanthimos","Luc Besson","0.0","0.0","Yorgos Lanthimos","Luc Besson","Yorgos Lanthimos","Luc Besson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2098","HM_id_3435","0.0",,"Desmundo","Devil","Desmundo","Devil","0.0","0.0","Alain Fresnot","John Erick Dowdle","Alain Fresnot","John Erick Dowdle","0.0","0.0","Alain Fresnot","Brian Nelson","Alain Fresnot","Brian Nelson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6950","HM_id_4081","0.0",,"Bambi","Battleship","Bambi","Battleship","0.0","0.0","David Hand","Peter Berg","David Hand","Peter Berg","0.0","0.0","Walt Disney","Jon Hoeber","Walt Disney","Jon Hoeber","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_7256","HM_id_3546","0.0",,"Captain Ron","Casino Royale","Captain Ron","Casino Royale","0.0","0.0","Thom Eberhardt","Martin Campbell","Thom Eberhardt","Martin Campbell","0.0","0.0","David Permut","Neal Purvis","David Permut","Neal Purvis","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9987","HM_id_1655","0.0",,"Dolemite","Dough","Dolemite","Dough","0.0","0.0","D'Urville Martin","John Goldschmidt","D'Urville Martin","John Goldschmidt","0.0","0.0","Rudy Ray Moore","Jonathan Benson","Rudy Ray Moore","Jonathan Benson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9642","HM_id_2611","0.9","1","Step Up 2: The Streets","Step Up 2: The Streets","Step Up 2: The Streets","Step Up 2: The Streets","1.0","1.0","Jon M. Chu","Jon M. Chu","Jon M. Chu","Jon M. Chu","1.0","1.0","Adam Shankman","Toni Ann Johnson","Adam Shankman","Toni Ann Johnson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_259","HM_id_1537","0.0",,"Desoddharakulu","Denial","Desoddharakulu","Denial","0.0","0.0","C. S. Rao","Mick Jackson","C. S. Rao","Mick Jackson","0.0","0.0","U. Visweswar Rao","David Hare","U. Visweswar Rao","David Hare","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3504","HM_id_3424","0.0",,"Diplomaniacs","Disturbia","Diplomaniacs","Disturbia","0.0","0.0","William A. Seiter","D.J. Caruso","William A. Seiter","D.J. Caruso","0.0","0.0","Sam Jaffe","Christopher Landon","Sam Jaffe","Christopher Landon","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3504","HM_id_3423","0.0",,"Diplomaniacs","Divergent","Diplomaniacs","Divergent","0.0","0.0","William A. Seiter","Neil Burger","William A. Seiter","Neil Burger","0.0","0.0","Sam Jaffe","Evan Daugherty","Sam Jaffe","Evan Daugherty","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3300","HM_id_2110","0.0",,"WALL-E","Watchmen","WALL-E","Watchmen","0.0","0.0","Andrew Stanton","Zack Snyder","Andrew Stanton","Zack Snyder","0.0","0.0","Jim Morris","David Hayter","Jim Morris","David Hayter","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_10055","HM_id_2214","0.9","1","This Is the End","This Is the End","This Is the End","This Is the End","1.0","1.0","Evan Goldberg","Evan Goldberg","Evan Goldberg","Evan Goldberg","0.0","0.0"," Seth Rogen","Seth Rogen"," Seth Rogen","Seth Rogen","1.0","1.0"
"LinearCombinationMatchingRule","dbpedia_id_776","HM_id_1638","0.2",,"The Tales of Hoffmann (1951 film)","The Tailor of Panama","The Tales of Hoffmann (1951 film)","The Tailor of Panama","0.25","0.25","Emeric Pressburger","John Boorman","Emeric Pressburger","John Boorman","0.0","0.0","Emeric Pressburger","John le Carré","Emeric Pressburger","John le Carré","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3300","HM_id_2116","0.0",,"WALL-E","War","WALL-E","War","0.0","0.0","Andrew Stanton","Philip G. Atwell","Andrew Stanton","Philip G. Atwell","0.0","0.0","Jim Morris","Lee Anthony Smith","Jim Morris","Lee Anthony Smith","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3300","HM_id_2117","0.0",,"WALL-E","Wanted","WALL-E","Wanted","0.0","0.0","Andrew Stanton","Timur Bekmambetov","Andrew Stanton","Timur Bekmambetov","0.0","0.0","Jim Morris","Michael Brandt","Jim Morris","Michael Brandt","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3300","HM_id_2118","0.9",,"WALL-E","WALL·E","WALL-E","WALL·E","1.0","1.0","Andrew Stanton","Andrew Stanton","Andrew Stanton","Andrew Stanton","1.0","1.0","Jim Morris","Andrew Stanton","Jim Morris","Andrew Stanton","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3119","HM_id_1175","0.0",,"Midas Run","Midnight Runners","Midas Run","Midnight Runners","0.0","0.0","Alf Kjellin","Joo-hwan Kim","Alf Kjellin","Joo-hwan Kim","0.0","0.0","Raymond Stross","Joo-hwan Kim","Raymond Stross","Joo-hwan Kim","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3504","HM_id_3429","0.0",,"Diplomaniacs","Dinosaur","Diplomaniacs","Dinosaur","0.0","0.0","William A. Seiter","Eric Leighton","William A. Seiter","Eric Leighton","0.0","0.0","Sam Jaffe","Thom Enriquez","Sam Jaffe","Thom Enriquez","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3300","HM_id_2112","0.0",,"WALL-E","Warrior","WALL-E","Warrior","0.0","0.0","Andrew Stanton","Gavin O'Connor","Andrew Stanton","Gavin O'Connor","0.0","0.0","Jim Morris","Gavin O'Connor","Jim Morris","Gavin O'Connor","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2629","HM_id_2914","0.3666666666666667",,"My Little Pony: The Movie (2017 film)","My Little Pony: Equestria Girls","My Little Pony: The Movie (2017 film)","My Little Pony: Equestria Girls","0.3333333333333333","0.3333333333333333","Jayson Thiessen","Jayson Thiessen","Jayson Thiessen","Jayson Thiessen","1.0","1.0","Brian Goldner","Meghan McCarthy","Brian Goldner","Meghan McCarthy","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3504","HM_id_3426","0.0",,"Diplomaniacs","Disconnect","Diplomaniacs","Disconnect","0.0","0.0","William A. Seiter","Henry Alex Rubin","William A. Seiter","Henry Alex Rubin","0.0","0.0","Sam Jaffe","Andrew Stern","Sam Jaffe","Andrew Stern","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5456","HM_id_4486","0.9","1","The Hurricane Heist","The Hurricane Heist","The Hurricane Heist","The Hurricane Heist","1.0","1.0","Rob Cohen","Rob Cohen","Rob Cohen","Rob Cohen","1.0","1.0","Christopher Milburn","Scott Windhauser","Christopher Milburn","Scott Windhauser","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2098","HM_id_3444","0.0",,"Desmundo","Defiance","Desmundo","Defiance","0.0","0.0","Alain Fresnot","Edward Zwick","Alain Fresnot","Edward Zwick","0.0","0.0","Alain Fresnot","Clayton Frohman","Alain Fresnot","Clayton Frohman","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4194","HM_id_4333","0.0",,"Dredd","Dragonfyre","Dredd","Dragonfyre","0.0","0.0","Pete Travis","Kohl Glass","Pete Travis","Kohl Glass","0.0","0.0","Alex Garland","Jason Faller","Alex Garland","Jason Faller","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9385","HM_id_4131","0.26666666666666666",,"The Fountain","The Forger","The Fountain","The Forger","0.3333333333333333","0.3333333333333333","Darren Aronofsky","Philip Martin","Darren Aronofsky","Philip Martin","0.0","0.0","Arnon Milchan","Richard D'Ovidio","Arnon Milchan","Richard D'Ovidio","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4024","HM_id_3451","0.6333333333333333",,"Death at a Funeral (2007 film)","Death at a Funeral","Death at a Funeral (2007 film)","Death at a Funeral","0.6666666666666666","0.6666666666666666","Frank Oz","Frank Oz","Frank Oz","Frank Oz","1.0","1.0","Sidney Kimmel","Dean Craig","Sidney Kimmel","Dean Craig","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4821","HM_id_1504","0.2",,"The Education of Little Tree (film)","The Edge of Seventeen","The Education of Little Tree (film)","The Edge of Seventeen","0.25","0.25","Richard Friedenberg","Kelly Fremon Craig","Richard Friedenberg","Kelly Fremon Craig","0.0","0.0","Jake Eberts","Kelly Fremon Craig","Jake Eberts","Kelly Fremon Craig","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_7274","HM_id_3830","0.48",,"Fifty Shades of Black","Fifty Shades of Grey","Fifty Shades of Black","Fifty Shades of Grey","0.6","0.6","Michael Tiddes","Sam Taylor-Johnson","Michael Tiddes","Sam Taylor-Johnson","0.0","0.0","Marlon Wayans","Kelly Marcel","Marlon Wayans","Kelly Marcel","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_723","HM_id_3888","0.26666666666666666",,"The Hayseeds","The Hallow","The Hayseeds","The Hallow","0.3333333333333333","0.3333333333333333","Beaumont Smith","Corin Hardy","Beaumont Smith","Corin Hardy","0.0","0.0","Beaumont Smith","Corin Hardy","Beaumont Smith","Corin Hardy","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_243","HM_id_2939","0.0",,"Mother India","Monsters, Inc.","Mother India","Monsters, Inc.","0.0","0.0","Mehboob Khan ll","Pete Docter","Mehboob Khan ll","Pete Docter","0.0","0.0","Mehboob Khan ll","Pete Docter","Mehboob Khan ll","Pete Docter","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6396","HM_id_2241","0.26666666666666666",,"The Voices","The Vow","The Voices","The Vow","0.3333333333333333","0.3333333333333333","Marjane Satrapi","Michael Sucsy","Marjane Satrapi","Michael Sucsy","0.0","0.0","Roy Lee","Abby Kohn","Roy Lee","Abby Kohn","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6396","HM_id_2242","0.9","1","The Voices","The Voices","The Voices","The Voices","1.0","1.0","Marjane Satrapi","Marjane Satrapi","Marjane Satrapi","Marjane Satrapi","1.0","1.0","Roy Lee","Michael R. Perry","Roy Lee","Michael R. Perry","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3961","HM_id_2404","0.9","1","The Hurt Locker","The Hurt Locker","The Hurt Locker","The Hurt Locker","1.0","1.0","Kathryn Bigelow","Kathryn Bigelow","Kathryn Bigelow","Kathryn Bigelow","1.0","1.0","Greg Shapiro","Mark Boal","Greg Shapiro","Mark Boal","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_5172","HM_id_4353","0.0",,"Freejack","Freetown","Freejack","Freetown","0.0","0.0","Geoff Murphy","Garrett Batty","Geoff Murphy","Garrett Batty","0.0","0.0","Ronald Shusett","Melissa Leilani Larson","Ronald Shusett","Melissa Leilani Larson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6160","HM_id_3789","0.7666666666666667",,"The Childhood of a Leader (film)","The Childhood of a Leader","The Childhood of a Leader (film)","The Childhood of a Leader","0.8333333333333334","0.8333333333333334","Brady Corbet","Brady Corbet","Brady Corbet","Brady Corbet","1.0","1.0","Brady Corbet","Brady Corbet","Brady Corbet","Brady Corbet","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4331","HM_id_1200","0.0",,"Ponette","Polina","Ponette","Polina","0.0","0.0","Jacques Doillon","Valérie Müller","Jacques Doillon","Valérie Müller","0.0","0.0","Alain Sarde","Valérie Müller","Alain Sarde","Valérie Müller","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4600","HM_id_4586","0.0",,"Bacurau","Backstabbed","Bacurau","Backstabbed","0.0","0.0","Kleber Mendonça Filho","Doug Campbell","Kleber Mendonça Filho","Doug Campbell","0.0","0.0","Saïd Ben Saïd","Bryan Dick","Saïd Ben Saïd","Bryan Dick","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8083","HM_id_1921","0.0",,"Lianna","Life","Lianna","Life","0.0","0.0","John Sayles","Anton Corbijn","John Sayles","Anton Corbijn","0.0","0.0","Maggie Renzi","Luke Davies","Maggie Renzi","Luke Davies","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_299","HM_id_4606","0.9","1","Tiger Zinda Hai","Tiger Zinda Hai","Tiger Zinda Hai","Tiger Zinda Hai","1.0","1.0","Ali Abbas Zafar","Ali Abbas Zafar","Ali Abbas Zafar","Ali Abbas Zafar","1.0","1.0","Aditya Chopra","Neelesh Misra","Aditya Chopra","Neelesh Misra","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9850","HM_id_3575","0.0",,"Brüno","Bridesmaids","Brüno","Bridesmaids","0.0","0.0","","Paul Feig","","Paul Feig","0.0","0.0","Dan Mazer","Kristen Wiig","Dan Mazer","Kristen Wiig","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_7325","HM_id_3407","0.9","1","Dracula Untold","Dracula Untold","Dracula Untold","Dracula Untold","1.0","1.0","Gary Shore","Gary Shore","Gary Shore","Gary Shore","1.0","1.0","Michael De Luca","Matt Sazama","Michael De Luca","Matt Sazama","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2895","HM_id_4619","0.0",,"Shortbus","Shelter","Shortbus","Shelter","0.0","0.0","John Cameron Mitchell","Paul Bettany","John Cameron Mitchell","Paul Bettany","0.0","0.0","John Cameron Mitchell","Paul Bettany","John Cameron Mitchell","Paul Bettany","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8916","HM_id_3956","0.0",,"Cameraperson","Carrie","Cameraperson","Carrie","0.0","0.0","Kirsten Johnson","Kimberly Peirce","Kirsten Johnson","Kimberly Peirce","0.0","0.0","Kirsten Johnson","Lawrence D. Cohen","Kirsten Johnson","Lawrence D. Cohen","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2767","HM_id_4528","0.0",,"Difret","Distorted","Difret","Distorted","0.0","0.0","Zeresenay Berhane Mehari","Rob W. King","Zeresenay Berhane Mehari","Rob W. King","0.0","0.0","Dr. Mehret Mandefro","Arne Olsen","Dr. Mehret Mandefro","Arne Olsen","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9850","HM_id_3571","0.0",,"Brüno","Broken","Brüno","Broken","0.0","0.0","","Rufus Norris","","Rufus Norris","0.0","0.0","Dan Mazer","Daniel Clay","Dan Mazer","Daniel Clay","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6596","HM_id_2039","0.0",,"Kikujiro","Kites","Kikujiro","Kites","0.0","0.0","Takeshi Kitano","Anurag Basu","Takeshi Kitano","Anurag Basu","0.0","0.0","Masayuki Mori","Anurag Basu","Masayuki Mori","Anurag Basu","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_1331","HM_id_4603","0.26666666666666666",,"The Confirmation","The Cove","The Confirmation","The Cove","0.3333333333333333","0.3333333333333333","Bob Nelson","Louie Psihoyos","Bob Nelson","Louie Psihoyos","0.0","0.0","Bob Nelson","Mark Monroe","Bob Nelson","Mark Monroe","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_10020","HM_id_1453","0.0",,"Hatari!","Hacker","Hatari!","Hacker","0.0","0.0","Howard Hawks","Akan Satayev","Howard Hawks","Akan Satayev","0.0","0.0","Howard Hawks","Akan Satayev","Howard Hawks","Akan Satayev","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4194","HM_id_4351","0.0",,"Dredd","Drones","Dredd","Drones","0.0","0.0","Pete Travis","Rick Rosenthal","Pete Travis","Rick Rosenthal","0.0","0.0","Alex Garland","Matt Witten","Alex Garland","Matt Witten","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4886","HM_id_1441","0.48",,"Beauty and the Breast","Beauty and the Beast","Beauty and the Breast","Beauty and the Beast","0.6","0.6","Raymond Yip","Bill Condon","Raymond Yip","Bill Condon","0.0","0.0","John Chong","Stephen Chbosky","John Chong","Stephen Chbosky","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6998","HM_id_4560","0.1",,"The Cowboy Way (film)","The Coming War on China","The Cowboy Way (film)","The Coming War on China","0.125","0.125","Gregg Champion","John Pilger","Gregg Champion","John Pilger","0.0","0.0","Brian Grazer","John Pilger","Brian Grazer","John Pilger","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4423","HM_id_1665","0.3761904761904762",,"Born to Be Wild (1995 film)","Born to Be Blue","Born to Be Wild (1995 film)","Born to Be Blue","0.42857142857142855","0.42857142857142855","John Gray","Robert Budreau","John Gray","Robert Budreau","0.0","0.0","Robert Newmyer","Robert Budreau","Robert Newmyer","Robert Budreau","0.3333333333333333","0.3333333333333333"
"LinearCombinationMatchingRule","dbpedia_id_4371","HM_id_2311","0.16000000000000003",,"The Perils of Pauline (1947 film)","The Perks of Being a Wallflower","The Perils of Pauline (1947 film)","The Perks of Being a Wallflower","0.2","0.2","George Marshall","Stephen Chbosky","George Marshall","Stephen Chbosky","0.0","0.0","Sol C. Siegel","Stephen Chbosky","Sol C. Siegel","Stephen Chbosky","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_3706","HM_id_2550","1.0","1","The Armstrong Lie","The Armstrong Lie","The Armstrong Lie","The Armstrong Lie","1.0","1.0"," Alex Gibney","Alex Gibney"," Alex Gibney","Alex Gibney","1.0","1.0"," Alex Gibney","Alex Gibney"," Alex Gibney","Alex Gibney","1.0","1.0"
"LinearCombinationMatchingRule","dbpedia_id_9351","HM_id_4334","0.26666666666666666",,"The Conman","The Comedian","The Conman","The Comedian","0.3333333333333333","0.3333333333333333","Wong Jing","Taylor Hackford","Wong Jing","Taylor Hackford","0.0","0.0","Wong Jing","Art Linson","Wong Jing","Art Linson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_6429","HM_id_4440","0.0",,"Strait-Jacket","Stalingrad","Strait-Jacket","Stalingrad","0.0","0.0","William Castle","Fedor Bondarchuk","William Castle","Fedor Bondarchuk","0.0","0.0","William Castle","Sergey Snezhkin","William Castle","Sergey Snezhkin","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9850","HM_id_3576","0.0",,"Brüno","Brick","Brüno","Brick","0.0","0.0","","Rian Johnson","","Rian Johnson","0.0","0.0","Dan Mazer","Rian Johnson","Dan Mazer","Rian Johnson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9850","HM_id_3579","0.0",,"Brüno","Brake","Brüno","Brake","0.0","0.0","","Gabe Torres","","Gabe Torres","0.0","0.0","Dan Mazer","Timothy Mannion","Dan Mazer","Timothy Mannion","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9850","HM_id_3578","0.0",,"Brüno","Brave","Brüno","Brave","0.0","0.0","","Mark Andrews","","Mark Andrews","0.0","0.0","Dan Mazer","Brenda Chapman","Dan Mazer","Brenda Chapman","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9638","HM_id_3299","0.9","1","Furious 7","Furious 7","Furious 7","Furious 7","1.0","1.0","James Wan","James Wan","James Wan","James Wan","1.0","1.0","Neal H. Moritz","Chris Morgan","Neal H. Moritz","Chris Morgan","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_4782","HM_id_4604","0.0",,"Kissed","Kittenhood","Kissed","Kittenhood","0.0","0.0","Lynne Stopkewich","Emma Baus","Lynne Stopkewich","Emma Baus","0.0","0.0",,,,,,
"LinearCombinationMatchingRule","dbpedia_id_4985","HM_id_4246","0.45714285714285713",,"Day of the Dead (2008 film)","Day of the Dead: Bloodline","Day of the Dead (2008 film)","Day of the Dead: Bloodline","0.5714285714285714","0.5714285714285714","Steve Miner","Hèctor Hernández Vicens","Steve Miner","Hèctor Hernández Vicens","0.0","0.0","Boaz Davidson","Mark Tonderai","Boaz Davidson","Mark Tonderai","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2143","HM_id_1221","0.0",,"Copshop","Coco","Copshop","Coco","0.0","0.0","Joe Carnahan","Lee Unkrich","Joe Carnahan","Lee Unkrich","0.0","0.0","Frank Grillo","Lee Unkrich","Frank Grillo","Lee Unkrich","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_804","HM_id_4362","0.0",,"Angel-A","Animal","Angel-A","Animal","0.0","0.0","Luc Besson","Brett Simmons","Luc Besson","Brett Simmons","0.0","0.0","Luc Besson","Thommy Hutson","Luc Besson","Thommy Hutson","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_8238","HM_id_2994","0.26666666666666666",,"Man in the Dark","Magic in the Moonlight","Man in the Dark","Magic in the Moonlight","0.3333333333333333","0.3333333333333333","Lew Landers","Woody Allen","Lew Landers","Woody Allen","0.0","0.0","Wallace MacDonald","Woody Allen","Wallace MacDonald","Woody Allen","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_2580","HM_id_3489","0.0",,"Colombiana","Compliance","Colombiana","Compliance","0.0","0.0","Olivier Megaton","Craig Zobel","Olivier Megaton","Craig Zobel","0.0","0.0","Ariel Zeitoun","Craig Zobel","Ariel Zeitoun","Craig Zobel","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_377","HM_id_4789","0.0",,"Paheli","Parks","Paheli","Parks","0.0","0.0","Amol Palekar","Natsuki Seta","Amol Palekar","Natsuki Seta","0.0","0.0","Gauri Khan","Natsuki Seta","Gauri Khan","Natsuki Seta","0.0","0.0"
"LinearCombinationMatchingRule","dbpedia_id_9739","HM_id_4423","0.32000000000000006",,"The Last Witch Hunter","The Last Witness","The Last Witch Hunter","The Last Witness","0.4","0.4","Breck Eisner","Piotr Szkopiak","Breck Eisner","Piotr Szkopiak","0.0","0.0","Mark Canton","Paul Szambowski","Mark Canton","Paul Szambowski","0.0","0.0"
